"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0096","Answer.GT-LJ001-0102","Answer.bad-LJ001-0015","Answer.bad-LJ001-0051","Answer.dw-LJ001-0094","Approve","Reject"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","308Q0PEVB97HDR2OO3E4K5MI8H19IG","A30USL7QZZXK1X","Submitted","Fri Oct 18 15:42:19 PDT 2019","Fri Oct 18 15:43:52 PDT 2019","Fri Oct 25 15:43:52 PDT 2019","","","","93","0% (0/0)","0% (0/0)","0% (0/0)","4","5","1","1","4"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","308XBLVESJYDUJK4CAM9P3IZJCQBRX","A3II2ONBAAHOF","Submitted","Fri Oct 18 12:44:56 PDT 2019","Fri Oct 18 12:45:45 PDT 2019","Fri Oct 25 12:45:45 PDT 2019","","","","49","100% (1/1)","100% (1/1)","100% (1/1)","5","5","1","1","2"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","30X31N5D64KKCOFPLLMIK23PNUYASV","A3S1JWDIQBHVEH","Submitted","Fri Oct 18 06:57:24 PDT 2019","Fri Oct 18 06:58:07 PDT 2019","Fri Oct 25 06:58:07 PDT 2019","","","","43","0% (0/3)","0% (0/3)","0% (0/3)","5","5","1","1","3"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","31T4R4OBOTAMM5SVHWKYV6XH0MW7C3","A263MO01HEJXIW","Submitted","Fri Oct 18 16:04:24 PDT 2019","Fri Oct 18 16:10:53 PDT 2019","Fri Oct 25 16:10:53 PDT 2019","","","","389","0% (0/0)","0% (0/0)","0% (0/0)","4","5","2","2","5"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","326O153BMJSH0CDJ40TFLM7G77GDEV","A1YY9C43J4LJTF","Submitted","Fri Oct 18 09:36:42 PDT 2019","Fri Oct 18 09:37:28 PDT 2019","Fri Oct 25 09:37:28 PDT 2019","","","","46","100% (1/1)","100% (1/1)","100% (1/1)","4","4","1","1","5"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","32EYX73OY13SQITAC134UTAN8W6UR4","AXTFSJDN2YLO5","Submitted","Fri Oct 18 09:50:58 PDT 2019","Fri Oct 18 09:52:02 PDT 2019","Fri Oct 25 09:52:02 PDT 2019","","","","64","100% (1/1)","0% (0/0)","0% (0/0)","5","5","1","1","3"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","32EYX73OY13SQITAC134UTAN8XPURP","A2R793UWTEI0XO","Submitted","Fri Oct 18 11:50:45 PDT 2019","Fri Oct 18 11:51:47 PDT 2019","Fri Oct 25 11:51:47 PDT 2019","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","4"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","32RIADZISTY5AZZ8CKCR7ZHPVL54SJ","A38IE69ORDCEGY","Submitted","Fri Oct 18 07:17:05 PDT 2019","Fri Oct 18 07:17:28 PDT 2019","Fri Oct 25 07:17:28 PDT 2019","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","32ZKVD547GHLBHZ21KLD75FJDYV3B6","A2YHX95SJGPFR7","Submitted","Fri Oct 18 10:55:17 PDT 2019","Fri Oct 18 10:55:52 PDT 2019","Fri Oct 25 10:55:52 PDT 2019","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","113","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","339ANSOTR6W1UNLFS05TAE0YJ8QKIS","AZQ5YZJTPB9Q8","Submitted","Fri Oct 18 06:57:38 PDT 2019","Fri Oct 18 06:58:06 PDT 2019","Fri Oct 25 06:58:06 PDT 2019","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","4","4","1","1","4"
