"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0072","Answer.GT-LJ001-0173","Answer.bad-LJ001-0051","Answer.bad-LJ001-0094","Answer.wg-LJ001-0063","Approve","Reject"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3UXUOQ9OKFRYTQVXXIO7PB7T1OGA7K","A12W7ZB2DLBBY5","Submitted","Sat Oct 19 23:06:58 PDT 2019","Sat Oct 19 23:10:02 PDT 2019","Sat Oct 26 23:10:02 PDT 2019","","","","184","0% (0/1)","0% (0/1)","0% (0/1)","5","5","1","1","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3E7TUJ2EGDG05GM2WPDTT865HHXD9X","A139DFNZS0I9RB","Submitted","Sat Oct 19 22:28:58 PDT 2019","Sat Oct 19 22:29:57 PDT 2019","Sat Oct 26 22:29:57 PDT 2019","","","","59","0% (0/2)","0% (0/2)","0% (0/2)","5","5","2","2","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","33LKR6A5KFEPX0F4E2YFJ668MR41T2","A13CLN8L5HFT46","Submitted","Sat Oct 19 23:49:56 PDT 2019","Sat Oct 19 23:51:02 PDT 2019","Sat Oct 26 23:51:02 PDT 2019","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","5","4","1","1","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3JWH6J9I9T7SFLSCJ35SGJDPJL8BNT","A15DIAOCQ8X4IX","Submitted","Sat Oct 19 23:44:42 PDT 2019","Sat Oct 19 23:45:31 PDT 2019","Sat Oct 26 23:45:31 PDT 2019","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3EFE17QCRDZZMBN3RRWA1OQT1XESHV","A16TEDRTHI8H9F","Submitted","Sat Oct 19 22:21:19 PDT 2019","Sat Oct 19 22:23:38 PDT 2019","Sat Oct 26 22:23:38 PDT 2019","","","","139","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3QBD8R3Z22DQC77F53VINU7OZ3NO46","A185F8GKB23DAJ","Submitted","Sat Oct 19 22:05:29 PDT 2019","Sat Oct 19 22:05:58 PDT 2019","Sat Oct 26 22:05:58 PDT 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3ND9UOO81LWUFON22HL9Q5MLOROLWF","A1AJ2G7JXXJ8UJ","Submitted","Sat Oct 19 23:12:52 PDT 2019","Sat Oct 19 23:13:11 PDT 2019","Sat Oct 26 23:13:11 PDT 2019","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3B837J3LDPQCB516NW84FSSZO68SRO","A1BUI06PVSN6X2","Submitted","Sat Oct 19 21:48:24 PDT 2019","Sat Oct 19 21:49:04 PDT 2019","Sat Oct 26 21:49:04 PDT 2019","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","4","4","1","1","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3QUO65DNQVIPT51UK9M00Y5IYGKOU2","A1CSBWOZLC2KZA","Submitted","Sat Oct 19 23:46:33 PDT 2019","Sat Oct 19 23:47:35 PDT 2019","Sat Oct 26 23:47:35 PDT 2019","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3TVRFO09GL994OSSCMHVSO0SXTMLX0","A1EIMXVUOG49SJ","Submitted","Sat Oct 19 21:57:34 PDT 2019","Sat Oct 19 21:58:52 PDT 2019","Sat Oct 26 21:58:52 PDT 2019","","","","78","100% (1/1)","100% (1/1)","100% (1/1)","5","4","3","2","4"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3RGU30DZTB2SFM5OVU391S72M04JMJ","A1F6M2AE7GLM9R","Submitted","Sat Oct 19 23:00:16 PDT 2019","Sat Oct 19 23:00:57 PDT 2019","Sat Oct 26 23:00:57 PDT 2019","","","","41","0% (0/7)","0% (0/7)","0% (0/7)","5","5","4","4","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3LEP4MGT3HUJT91ZU9RPKE1V5H6BDB","A1FI4XZJQXOGPF","Submitted","Sat Oct 19 23:43:59 PDT 2019","Sat Oct 19 23:45:47 PDT 2019","Sat Oct 26 23:45:47 PDT 2019","","","","108","100% (95/95)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3TXWC2NHN0K6755KTF8IO7S5IK2S91","A1G3XXI02ND2L9","Rejected","Sat Oct 19 21:47:36 PDT 2019","Sat Oct 19 21:48:29 PDT 2019","Sat Oct 26 21:48:29 PDT 2019","","Sat Oct 19 23:43:57 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","53","0% (0/1)","0% (0/1)","0% (0/1)","1","4","2","1","5"
"378G7J1SJLRDMYFHVTT4OQ0DG2UWE9","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:40:51 PDT 2019","111","BatchId:3807385;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:40:51 PDT 2019","","","3K4J6M3CXFNHMJ6YQLS1VOKM0RQGAK","A1G5UODTVW13MM","Submitted","Sat Oct 19 21:47:39 PDT 2019","Sat Oct 19 21:48:22 PDT 2019","Sat Oct 26 21:48:22 PDT 2019","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","4","5","1","1","5"
