"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0063","Answer.GT-LJ001-0072","Answer.bad-LJ001-0015","Answer.bad-LJ001-0051","Answer.dw-LJ001-0173","Approve","Reject"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","36ZN444YTSSKKE6UQSXMHVH73D1OIH","A107IP0ASI3XB0","Rejected","Fri Oct 18 07:06:27 PDT 2019","Fri Oct 18 07:07:18 PDT 2019","Fri Oct 25 07:07:18 PDT 2019","","Fri Oct 18 07:13:46 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","51","0% (0/9)","0% (0/9)","0% (0/9)","1","2","2","1","2"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","3J88R45B2HSZV97Q4EA2959C1WCXPK","A11XRLKR5TWYTJ","Submitted","Fri Oct 18 08:01:26 PDT 2019","Fri Oct 18 08:01:58 PDT 2019","Fri Oct 25 08:01:58 PDT 2019","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","308Q0PEVB97HDR2OO3E4K5MI8FPI99","A139DFNZS0I9RB","Submitted","Fri Oct 18 07:51:00 PDT 2019","Fri Oct 18 07:54:11 PDT 2019","Fri Oct 25 07:54:11 PDT 2019","","","","191","0% (0/1)","0% (0/1)","0% (0/1)","4","4","2","2","5"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","3XM0HYN6NLTQP9G999KALGO5LR2EPV","A1547TGUAR30T5","Submitted","Fri Oct 18 11:10:10 PDT 2019","Fri Oct 18 11:10:45 PDT 2019","Fri Oct 25 11:10:45 PDT 2019","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","3M23Y66PO31JPM3MV8564X13RDO6SL","A15YW20ECG4OCA","Submitted","Fri Oct 18 11:28:34 PDT 2019","Fri Oct 18 11:29:26 PDT 2019","Fri Oct 25 11:29:26 PDT 2019","","","","52","0% (0/1)","0% (0/1)","0% (0/1)","5","5","1","1","3"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","3SUWZRL0MZ7IF3Y4UDL1FGXOQMCE6P","A16C9WKNNXLYYC","Submitted","Fri Oct 18 11:09:11 PDT 2019","Fri Oct 18 11:10:17 PDT 2019","Fri Oct 25 11:10:17 PDT 2019","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","5","4","1","1","4"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","3IO1LGZLKAR162ODHAZ1N612FI968B","A18H3EK547GHD4","Submitted","Fri Oct 18 07:42:39 PDT 2019","Fri Oct 18 07:43:45 PDT 2019","Fri Oct 25 07:43:45 PDT 2019","","","","66","100% (1/1)","100% (1/1)","100% (1/1)","5","5","2","2","5"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","3LQ8PUHQFMMASXK7MF2WXMK6RSGHIH","A1CYWO3HL37UVG","Submitted","Fri Oct 18 09:36:29 PDT 2019","Fri Oct 18 09:37:39 PDT 2019","Fri Oct 25 09:37:39 PDT 2019","","","","70","0% (0/1)","0% (0/1)","0% (0/1)","5","5","2","1","5"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","378XPAWRUD7VIACTG9S4G0X2EX2IAJ","A1F0R49500PH1M","Submitted","Fri Oct 18 07:37:26 PDT 2019","Fri Oct 18 07:38:15 PDT 2019","Fri Oct 25 07:38:15 PDT 2019","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"33KGGVH24UATRXQVTAUBJPVQ0UQ1XG","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:04:32 PDT 2019","102","BatchId:3805687;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:04:32 PDT 2019","","","3S4AW7T80CCI6M4ISBFQVD3U3SX4L7","A1H6PVWRCYN0E4","Submitted","Fri Oct 18 10:07:33 PDT 2019","Fri Oct 18 10:08:14 PDT 2019","Fri Oct 25 10:08:14 PDT 2019","","","","41","0% (0/7)","0% (0/7)","0% (0/7)","1","1","1","1","1"
