"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0102","Answer.GT-LJ001-0173","Answer.bad-LJ001-0051","Answer.bad-LJ001-0063","Answer.wg-LJ001-0072","Approve","Reject"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","30BUDKLTXEPMWZYQPUBWNAJOVXAE5V","A2S7SCJHKZ0CDR","Submitted","Sat Oct 19 21:42:22 PDT 2019","Sat Oct 19 21:55:46 PDT 2019","Sat Oct 26 21:55:46 PDT 2019","","","","804","0% (0/0)","0% (0/0)","0% (0/0)","5","3","1","1","2"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","31EUONYN2WXP6KQUPZW5WK71CNMVOR","A17UO7JDPT53BS","Submitted","Sat Oct 19 22:22:40 PDT 2019","Sat Oct 19 22:23:08 PDT 2019","Sat Oct 26 22:23:08 PDT 2019","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","31JLPPHS2VO5UBOB5PQZDPFIL3UO3O","AN2IWKO1CAWS3","Submitted","Sat Oct 19 22:30:23 PDT 2019","Sat Oct 19 22:31:10 PDT 2019","Sat Oct 26 22:31:10 PDT 2019","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","5","4","1","1","4"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","31JLPPHS2VO5UBOB5PQZDPFIL3Z3O8","A1FI4XZJQXOGPF","Submitted","Sat Oct 19 23:24:37 PDT 2019","Sat Oct 19 23:29:55 PDT 2019","Sat Oct 26 23:29:55 PDT 2019","","","","318","100% (95/95)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","31LVTDXBL84P7S6G3NB336E4WC0RL9","A1XAFKGJBBH6S5","Submitted","Sat Oct 19 22:21:54 PDT 2019","Sat Oct 19 22:22:56 PDT 2019","Sat Oct 26 22:22:56 PDT 2019","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","31Z0PCVWUL938MU63IFOKGXLPDT7TU","A3M7ENYG95EEMV","Submitted","Sat Oct 19 21:54:47 PDT 2019","Sat Oct 19 21:55:37 PDT 2019","Sat Oct 26 21:55:37 PDT 2019","","","","50","0% (0/3)","0% (0/3)","0% (0/3)","4","4","2","2","4"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","320DUZ38G8GSNC92KR5EONN5QENJG6","A20QXCW2IQ1JTI","Submitted","Sat Oct 19 22:13:20 PDT 2019","Sat Oct 19 22:13:54 PDT 2019","Sat Oct 26 22:13:54 PDT 2019","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","323Q6SJS8JAQI6IHL7WBUP7EC7MFH1","A9E9Y0LEAYO4V","Submitted","Sat Oct 19 22:38:19 PDT 2019","Sat Oct 19 22:39:03 PDT 2019","Sat Oct 26 22:39:03 PDT 2019","","","","44","100% (1/1)","100% (1/1)","100% (1/1)","4","4","1","1","5"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","32SVAV9L3G3GS7UAV6LHCUVDWMLA36","A31BA1WLSWUSY1","Submitted","Sat Oct 19 21:45:15 PDT 2019","Sat Oct 19 21:45:28 PDT 2019","Sat Oct 26 21:45:28 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"30EV7DWJTVODYOH24CSUXZTGAD76Y0","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:42:09 PDT 2019","112","BatchId:3807387;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:42:09 PDT 2019","","","32ZKVD547GHLBHZ21KLD75FJE49B35","AX3EXSGDXF9ZJ","Submitted","Sat Oct 19 22:13:19 PDT 2019","Sat Oct 19 22:13:48 PDT 2019","Sat Oct 26 22:13:48 PDT 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
