"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0072","Answer.GT-LJ001-0096","Answer.bad-LJ001-0015","Answer.bad-LJ001-0094","Answer.dw-LJ001-0063","Approve","Reject"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","30BUDKLTXEPMWZYQPUBWNAJOURG5EF","A15YW20ECG4OCA","Submitted","Fri Oct 18 12:56:45 PDT 2019","Fri Oct 18 12:57:24 PDT 2019","Fri Oct 25 12:57:24 PDT 2019","","","","39","0% (0/1)","0% (0/1)","0% (0/1)","5","5","1","1","3"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","30LSNF239VP6D7HP3UZPAIE42ADI2H","A2GYEDU9S4ERDX","Rejected","Fri Oct 18 10:47:09 PDT 2019","Fri Oct 18 10:51:28 PDT 2019","Fri Oct 25 10:51:28 PDT 2019","","Fri Oct 18 13:37:11 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","259","0% (0/1)","0% (0/1)","0% (0/1)","2","4","3","2","4"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","3137ONMDKHZKCWNA6QUNR7ADK0SGE6","A3II2ONBAAHOF","Submitted","Fri Oct 18 12:45:46 PDT 2019","Fri Oct 18 12:46:32 PDT 2019","Fri Oct 25 12:46:32 PDT 2019","","","","46","100% (1/1)","100% (1/1)","100% (1/1)","5","5","1","1","3"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","31EUONYN2WXP6KQUPZW5WK71BFVVOJ","A3L8YJT057TVSD","Submitted","Fri Oct 18 06:52:07 PDT 2019","Fri Oct 18 06:52:24 PDT 2019","Fri Oct 25 06:52:24 PDT 2019","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","2"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","31LM9EDVOMMYX4QO7VI9E7W2QIKNJC","A107IP0ASI3XB0","Rejected","Fri Oct 18 06:58:17 PDT 2019","Fri Oct 18 06:59:35 PDT 2019","Fri Oct 25 06:59:35 PDT 2019","","Fri Oct 18 07:22:39 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","78","0% (0/9)","0% (0/9)","0% (0/9)","3","3","3","5","5"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","31LM9EDVOMMYX4QO7VI9E7W2QKZJNR","A2R793UWTEI0XO","Submitted","Fri Oct 18 11:21:26 PDT 2019","Fri Oct 18 11:22:21 PDT 2019","Fri Oct 25 11:22:21 PDT 2019","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","4"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","31LVTDXBL84P7S6G3NB336E4V6HLR7","A3Q45FR4WZRQFG","Rejected","Fri Oct 18 10:10:21 PDT 2019","Fri Oct 18 10:10:30 PDT 2019","Fri Oct 25 10:10:30 PDT 2019","","Fri Oct 18 13:37:12 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","9","0% (0/7)","0% (0/7)","0% (0/7)","1","1","1","1","5"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","31Z0PCVWUL938MU63IFOKGXLO6R7TD","A3JH3YRRO8B8S5","Submitted","Fri Oct 18 08:50:55 PDT 2019","Fri Oct 18 08:51:32 PDT 2019","Fri Oct 25 08:51:32 PDT 2019","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","323Q6SJS8JAQI6IHL7WBUP7EBZUHFU","A29HGEMBUSYBQ6","Submitted","Fri Oct 18 06:56:25 PDT 2019","Fri Oct 18 06:57:33 PDT 2019","Fri Oct 25 06:57:33 PDT 2019","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","3","3","1","1","2"
"306996CF6WDMEUNUOE2TUS4YHR21B7","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:50:46 PDT 2019","113","BatchId:3805660;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:50:46 PDT 2019","","","326O153BMJSH0CDJ40TFLM7G794DEN","A38OPN34MKQVC7","Submitted","Fri Oct 18 15:16:51 PDT 2019","Fri Oct 18 15:17:44 PDT 2019","Fri Oct 25 15:17:44 PDT 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
