"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0072","Answer.GT-LJ001-0173","Answer.bad-LJ001-0015","Answer.bad-LJ001-0051","Answer.dw-LJ001-0153","Approve","Reject"
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","31IBVUNM9TTV07D1QWDF9QYNJFAFVP","AUA2P8CCPR5GS","Submitted","Fri Oct 18 07:34:32 PDT 2019","Fri Oct 18 07:34:55 PDT 2019","Fri Oct 25 07:34:55 PDT 2019","","","","23","0% (0/1)","0% (0/1)","0% (0/1)","4","2","2","2","3","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","33JKGHPFYDOOYCW9ASV1UZOJUDWMNY","A47E0Z3LTH37V","Submitted","Fri Oct 18 08:30:50 PDT 2019","Fri Oct 18 08:36:55 PDT 2019","Fri Oct 25 08:36:55 PDT 2019","","","","365","0% (0/2)","0% (0/2)","0% (0/2)","2","2","2","2","2","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","33OOO72IVIF9K3P2UZNZ02PZPI0CTV","A1H6PVWRCYN0E4","Submitted","Fri Oct 18 10:08:15 PDT 2019","Fri Oct 18 10:08:38 PDT 2019","Fri Oct 25 10:08:38 PDT 2019","","","","23","0% (0/3)","0% (0/3)","0% (0/3)","1","1","2","1","1","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","3AWETUDC93MWJIK1S183XTOBNJLZIF","ABK10CBIHVDHY","Submitted","Fri Oct 18 11:49:19 PDT 2019","Fri Oct 18 11:49:38 PDT 2019","Fri Oct 25 11:49:38 PDT 2019","","","","19","0% (0/2)","0% (0/2)","0% (0/2)","2","2","3","2","2","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","3GGAI1SQEWS578ZIL2MNEOU7V93MC1","A1USKRAFG6C9TV","Submitted","Fri Oct 18 10:05:52 PDT 2019","Fri Oct 18 10:06:45 PDT 2019","Fri Oct 25 10:06:45 PDT 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","3","1","1","1","1","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","3HHRAGRYX9ZR9DDRMYR942I4KNE9OJ","A2KMOFVGE6MQXV","Rejected","Fri Oct 18 07:03:20 PDT 2019","Fri Oct 18 07:06:12 PDT 2019","Fri Oct 25 07:06:12 PDT 2019","","Fri Oct 18 07:14:33 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","172","25% (1/4)","25% (1/4)","25% (1/4)","3","2","2","2","3","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","3M0BCWMB8WQI2F1QB4WFC2QGBQRBWK","AFG3FXABPGSZS","Submitted","Fri Oct 18 07:57:40 PDT 2019","Fri Oct 18 07:58:56 PDT 2019","Fri Oct 25 07:58:56 PDT 2019","","","","76","99% (89/90)","50% (1/2)","50% (1/2)","1","3","2","2","4","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","3QRYMNZ7FZBSB7MTJPWDGDJBOMENTO","A3Q45FR4WZRQFG","Submitted","Fri Oct 18 10:09:54 PDT 2019","Fri Oct 18 10:10:06 PDT 2019","Fri Oct 25 10:10:06 PDT 2019","","","","12","0% (0/3)","0% (0/3)","0% (0/3)","1","1","1","1","1","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","3XC1O3LBOTG2N7J87CGY3LFMJPCTLM","A107IP0ASI3XB0","Rejected","Fri Oct 18 07:06:28 PDT 2019","Fri Oct 18 07:08:20 PDT 2019","Fri Oct 25 07:08:20 PDT 2019","","Fri Oct 18 07:14:33 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","112","0% (0/9)","0% (0/9)","0% (0/9)","2","1","2","1","1","","Sorry, you did not pass our hidden quality assurance tests."
"31D0ZWOD0ASHOVXKMHYXLC1IUHB0A8","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 07:03:15 PDT 2019","103","BatchId:3805684;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 07:03:15 PDT 2019","","","3XXU1SWE8NPKBFVDCJ3YAWX6S2GA09","A2EDXG20X549GI","Rejected","Fri Oct 18 07:04:20 PDT 2019","Fri Oct 18 07:04:33 PDT 2019","Fri Oct 25 07:04:33 PDT 2019","","Fri Oct 18 07:14:33 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","13","0% (0/8)","0% (0/8)","0% (0/8)","5","4","4","4","5","","Sorry, you did not pass our hidden quality assurance tests."
