"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0063","Answer.GT-LJ001-0173","Answer.bad-LJ001-0051","Answer.bad-LJ001-0072","Answer.wg-LJ001-0102","Approve","Reject"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","33LKR6A5KFEPX0F4E2YFJ668MR0T1Q","A12W7ZB2DLBBY5","Submitted","Sat Oct 19 23:00:07 PDT 2019","Sat Oct 19 23:01:00 PDT 2019","Sat Oct 26 23:01:00 PDT 2019","","","","53","0% (0/1)","0% (0/1)","0% (0/1)","5","5","2","1","4"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3OXV7EAXLFKF55I75T45WPTR03Z36D","A139DFNZS0I9RB","Submitted","Sat Oct 19 22:14:09 PDT 2019","Sat Oct 19 22:19:37 PDT 2019","Sat Oct 26 22:19:37 PDT 2019","","","","328","0% (0/2)","0% (0/2)","0% (0/2)","4","4","2","2","4"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3D4CH1LGEBN3H0WTYFE1ZT92U9DG9A","A13CLN8L5HFT46","Submitted","Sat Oct 19 22:30:33 PDT 2019","Sat Oct 19 22:31:17 PDT 2019","Sat Oct 26 22:31:17 PDT 2019","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","4","4","1","1","4"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3XM0HYN6NLTQP9G999KALGO5MXLPE2","A15DIAOCQ8X4IX","Submitted","Sat Oct 19 23:34:00 PDT 2019","Sat Oct 19 23:42:01 PDT 2019","Sat Oct 26 23:42:01 PDT 2019","","","","481","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3RXPCZQMQQ5LSVTYU2Z8KNRJWXOG10","A16TEDRTHI8H9F","Submitted","Sat Oct 19 22:21:22 PDT 2019","Sat Oct 19 22:25:04 PDT 2019","Sat Oct 26 22:25:04 PDT 2019","","","","222","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3WRFBPLXRBINCQOZ4AQMY0FDVU13N2","A16W2WLU2B3MRI","Submitted","Sun Oct 20 01:28:56 PDT 2019","Sun Oct 20 01:29:50 PDT 2019","Sun Oct 27 01:29:50 PDT 2019","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","5","3","2","2","5"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3OVHNO1VE7VFB74F0N7S6W8YWKJDZA","A185F8GKB23DAJ","Submitted","Sat Oct 19 22:04:05 PDT 2019","Sat Oct 19 22:04:40 PDT 2019","Sat Oct 26 22:04:40 PDT 2019","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3STRJBFXOXLR311QMC4XOL27VX1KTL","A1AJ2G7JXXJ8UJ","Submitted","Sat Oct 19 23:08:59 PDT 2019","Sat Oct 19 23:10:03 PDT 2019","Sat Oct 26 23:10:03 PDT 2019","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","4"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3HSYG7LRBKSS0IB3S3Q5NUFBCKCKKH","A1CSBWOZLC2KZA","Submitted","Sat Oct 19 23:48:18 PDT 2019","Sat Oct 19 23:48:57 PDT 2019","Sat Oct 26 23:48:57 PDT 2019","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","36U2A8VAG2TNKN0KWIRWW2UMAZBKY2","A1EIMXVUOG49SJ","Submitted","Sat Oct 19 21:55:47 PDT 2019","Sat Oct 19 21:57:33 PDT 2019","Sat Oct 26 21:57:33 PDT 2019","","","","106","100% (1/1)","100% (1/1)","100% (1/1)","4","5","2","2","5"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","358010RM5FNC0T4MQQJ1FXYUORRVXW","A1F6M2AE7GLM9R","Rejected","Sat Oct 19 22:23:08 PDT 2019","Sat Oct 19 22:24:49 PDT 2019","Sat Oct 26 22:24:49 PDT 2019","","Sun Oct 20 01:14:25 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","101","0% (0/7)","0% (0/7)","0% (0/7)","5","3","4","4","5"
"3EHVO81VN5EW57QGO6CPG37WC6EH1E","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:47:51 PDT 2019","116","BatchId:3807391;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:47:51 PDT 2019","","","3HPZF4IVNNN51POW45AY8JHE5QBCYQ","A1FI4XZJQXOGPF","Submitted","Sat Oct 19 23:24:45 PDT 2019","Sat Oct 19 23:30:52 PDT 2019","Sat Oct 26 23:30:52 PDT 2019","","","","367","100% (95/95)","0% (0/0)","0% (0/0)","5","5","2","2","5"
