"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0096","Answer.GT-LJ001-0102","Answer.bad-LJ001-0015","Answer.bad-LJ001-0051","Answer.dw-LJ001-0094","Approve","Reject"
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","37FMASSAYDL01KHLMNS0BBH8WGKBI6","A3Q45FR4WZRQFG","Submitted","Fri Oct 18 10:09:34 PDT 2019","Fri Oct 18 10:09:44 PDT 2019","Fri Oct 25 10:09:44 PDT 2019","","","","10","0% (0/3)","0% (0/3)","0% (0/3)","5","1","1","1","1","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","37ZHEEHM6XGY95WCO39X23TNU7W73E","A2JJIYN79SQWT7","Submitted","Fri Oct 18 07:18:13 PDT 2019","Fri Oct 18 07:19:06 PDT 2019","Fri Oct 25 07:19:06 PDT 2019","","","","53","0% (0/1)","0% (0/1)","0% (0/1)","1","1","5","5","1","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","38BQUHLA9XU6GXWLB7VE9OOOKN1OMF","A47E0Z3LTH37V","Submitted","Fri Oct 18 08:30:49 PDT 2019","Fri Oct 18 08:33:51 PDT 2019","Fri Oct 25 08:33:51 PDT 2019","","","","182","0% (0/2)","0% (0/2)","0% (0/2)","2","2","2","2","2","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3DUZQ9U6SNI44CINWGDEGPH285GSVX","A275STSZHFODG6","Submitted","Fri Oct 18 08:32:53 PDT 2019","Fri Oct 18 08:33:03 PDT 2019","Fri Oct 25 08:33:03 PDT 2019","","","","10","0% (0/3)","0% (0/3)","0% (0/3)","3","3","3","3","3","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3JC6VJ2SACDJ6MHE9P9ARRTX9ARA5U","A2EDXG20X549GI","Rejected","Fri Oct 18 07:04:35 PDT 2019","Fri Oct 18 07:04:49 PDT 2019","Fri Oct 25 07:04:49 PDT 2019","","Fri Oct 18 07:17:40 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","14","0% (0/8)","0% (0/8)","0% (0/8)","5","4","5","4","4","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3K2755HG5TX96QDFZBDL34SGJ71DFH","A1DXYZ9EW2R6DT","Rejected","Fri Oct 18 06:57:06 PDT 2019","Fri Oct 18 06:57:25 PDT 2019","Fri Oct 25 06:57:25 PDT 2019","","Fri Oct 18 07:17:41 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","19","0% (0/4)","0% (0/4)","0% (0/4)","4","2","4","3","3","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3KIBXJ1WD6OBQ9WIQVIYUBWKVHPKON","A107IP0ASI3XB0","Rejected","Fri Oct 18 06:58:15 PDT 2019","Fri Oct 18 06:58:47 PDT 2019","Fri Oct 25 06:58:47 PDT 2019","","Fri Oct 18 07:17:41 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","32","0% (0/9)","0% (0/9)","0% (0/9)","4","4","3","4","4","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3LRKMWOKB6BS8X6Z3YNBADHUYNOZ24","ABK10CBIHVDHY","Submitted","Fri Oct 18 11:48:41 PDT 2019","Fri Oct 18 11:49:00 PDT 2019","Fri Oct 25 11:49:00 PDT 2019","","","","19","0% (0/2)","0% (0/2)","0% (0/2)","3","3","3","3","3","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3PPTZCWALRE90G8K59DC6VFXERKQZN","A2KMOFVGE6MQXV","Rejected","Fri Oct 18 06:59:20 PDT 2019","Fri Oct 18 07:01:06 PDT 2019","Fri Oct 25 07:01:06 PDT 2019","","Fri Oct 18 07:17:41 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","106","25% (1/4)","25% (1/4)","25% (1/4)","3","2","2","2","3","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3PXX5PX6LYSLV2YNAZ0NUDTPJ7SBAD","A2ZPO9BRC2YQY0","Submitted","Fri Oct 18 08:23:22 PDT 2019","Fri Oct 18 08:24:22 PDT 2019","Fri Oct 25 08:24:22 PDT 2019","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","5","1","1","1","5","","Sorry, you did not pass our hidden quality assurance tests."
"3RKHNXPHGWP3GUIMWFP64XSLFI8UKJ","3KTTL66PWHEWHAEXOC1U8773KLQHVI","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.01","Fri Oct 18 06:57:03 PDT 2019","105","BatchId:3805676;OriginalHitTemplateId:928390811;","1800","604800","Fri Oct 25 06:57:03 PDT 2019","","","3Q8GYXHFEQW7Z1ECT351XMJL9DCC5Y","AAUBP76Z33BXS","Rejected","Fri Oct 18 07:03:09 PDT 2019","Fri Oct 18 07:06:17 PDT 2019","Fri Oct 25 07:06:17 PDT 2019","","Fri Oct 18 07:17:41 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","188","0% (0/4)","0% (0/4)","0% (0/4)","3","2","2","2","2","","Sorry, you did not pass our hidden quality assurance tests."
